City	State	Incorporation	Year	Population
Harlingen 	Texas	city	2011	65658
Harlingen 	Texas	city	2012	65842
Harlingen 	Texas	city	2013	65879
Harlingen 	Texas	city	2014	65873
Harlingen 	Texas	city	2015	65774
Irving 	Texas	city	2010	216879
Irving 	Texas	city	2011	220006
Irving 	Texas	city	2012	225734
Irving 	Texas	city	2013	229051
Irving 	Texas	city	2014	232510
Irving 	Texas	city	2015	236607
Killeen 	Texas	city	2010	129219
Killeen 	Texas	city	2011	131161
Killeen 	Texas	city	2012	134739
Killeen 	Texas	city	2013	136912
Killeen 	Texas	city	2014	138218
Killeen 	Texas	city	2015	140806
Laredo 	Texas	city	2010	237059
Laredo 	Texas	city	2011	241207
Laredo 	Texas	city	2012	245487
Laredo 	Texas	city	2013	249379
Laredo 	Texas	city	2014	252635
Laredo 	Texas	city	2015	255473
League City 	Texas	city	2010	84085
League City 	Texas	city	2011	86258
League City 	Texas	city	2012	88307
League City 	Texas	city	2013	90977
League City 	Texas	city	2014	94435
League City 	Texas	city	2015	98312
Lewisville 	Texas	city	2010	95840
Lewisville 	Texas	city	2011	97479
Lewisville 	Texas	city	2012	99638
Lewisville 	Texas	city	2013	101257
Lewisville 	Texas	city	2014	103080
Lewisville 	Texas	city	2015	104039
Longview 	Texas	city	2010	80586
Longview 	Texas	city	2011	80990
Longview 	Texas	city	2012	81267
Longview 	Texas	city	2013	81431
Longview 	Texas	city	2014	81555
Longview 	Texas	city	2015	82287
Lubbock 	Texas	city	2010	230622
Lubbock 	Texas	city	2011	233605
Lubbock 	Texas	city	2012	236262
Lubbock 	Texas	city	2013	239922
Lubbock 	Texas	city	2014	244861
Lubbock 	Texas	city	2015	249042
McAllen 	Texas	city	2010	130881
McAllen 	Texas	city	2011	133617
McAllen 	Texas	city	2012	135391
McAllen 	Texas	city	2013	136950
McAllen 	Texas	city	2014	138677
McAllen 	Texas	city	2015	140269
McKinney 	Texas	city	2010	132816
McKinney 	Texas	city	2011	137954
McKinney 	Texas	city	2012	143469
McKinney 	Texas	city	2013	149160
McKinney 	Texas	city	2014	156898
McKinney 	Texas	city	2015	162898
Mansfield 	Texas	city	2010	56804
Mansfield 	Texas	city	2011	58052
Mansfield 	Texas	city	2012	59322
Mansfield 	Texas	city	2013	60843
Mansfield 	Texas	city	2014	62253
Mansfield 	Texas	city	2015	64274
Mesquite 	Texas	city	2010	139908
Mesquite 	Texas	city	2011	141450
Mesquite 	Texas	city	2012	143414
Mesquite 	Texas	city	2013	143666
Mesquite 	Texas	city	2014	144526
Mesquite 	Texas	city	2015	144788
Midland 	Texas	city	2010	111246
Midland 	Texas	city	2011	113929
Midland 	Texas	city	2012	119846
Midland 	Texas	city	2013	124213
Midland 	Texas	city	2014	128158
Midland 	Texas	city	2015	132950
Mission 	Texas	city	2010	78096
Mission 	Texas	city	2011	79687
Mission 	Texas	city	2012	80893
Mission 	Texas	city	2013	81620
Mission 	Texas	city	2014	82476
Mission 	Texas	city	2015	83298
Missouri City 	Texas	city	2010	67225
Missouri City 	Texas	city	2011	67925
Missouri City 	Texas	city	2012	68683
Missouri City 	Texas	city	2013	70070
Missouri City 	Texas	city	2014	71858
Missouri City 	Texas	city	2015	74139
New Braunfels 	Texas	city	2010	58137
New Braunfels 	Texas	city	2011	59414
New Braunfels 	Texas	city	2012	61006
New Braunfels 	Texas	city	2013	63200
New Braunfels 	Texas	city	2014	66204
New Braunfels 	Texas	city	2015	70543
North Richland Hills 	Texas	city	2010	63489
North Richland Hills 	Texas	city	2011	64372
North Richland Hills 	Texas	city	2012	65343
North Richland Hills 	Texas	city	2013	67346
North Richland Hills 	Texas	city	2014	68544
North Richland Hills 	Texas	city	2015	69204
Odessa 	Texas	city	2010	99865
Odessa 	Texas	city	2011	102258
Odessa 	Texas	city	2012	106300
Odessa 	Texas	city	2013	110696
Odessa 	Texas	city	2014	115001
Odessa 	Texas	city	2015	118968
Pasadena 	Texas	city	2010	149542
Pasadena 	Texas	city	2011	151279
Pasadena 	Texas	city	2012	152579
Pasadena 	Texas	city	2013	153442
Pasadena 	Texas	city	2014	154076
Pasadena 	Texas	city	2015	153784
Pearland 	Texas	city	2010	90894
Pearland 	Texas	city	2011	93249
Pearland 	Texas	city	2012	96347
Pearland 	Texas	city	2013	100068
Pearland 	Texas	city	2014	103348
Pearland 	Texas	city	2015	108821
Pflugerville 	Texas	city	2011	50282
Pflugerville 	Texas	city	2012	51945
Pflugerville 	Texas	city	2013	53791
Pflugerville 	Texas	city	2014	54672
Pflugerville 	Texas	city	2015	57122
Pharr 	Texas	city	2010	70784
Pharr 	Texas	city	2011	72091
Pharr 	Texas	city	2012	73225
Pharr 	Texas	city	2013	74137
Pharr 	Texas	city	2014	75423
Pharr 	Texas	city	2015	76538
Plano 	Texas	city	2010	261273
Plano 	Texas	city	2011	267613
Plano 	Texas	city	2012	272962
Plano 	Texas	city	2013	275438
Plano 	Texas	city	2014	278668
Plano 	Texas	city	2015	283558
Port Arthur 	Texas	city	2010	54507
Port Arthur 	Texas	city	2011	54917
Port Arthur 	Texas	city	2012	54582
Port Arthur 	Texas	city	2013	54781
Port Arthur 	Texas	city	2014	54531
Port Arthur 	Texas	city	2015	55340
Richardson 	Texas	city	2010	99571
Richardson 	Texas	city	2011	101672
Richardson 	Texas	city	2012	103711
Richardson 	Texas	city	2013	105251
Richardson 	Texas	city	2014	109205
Richardson 	Texas	city	2015	110815
Round Rock 	Texas	city	2010	100772
Round Rock 	Texas	city	2011	103943
Round Rock 	Texas	city	2012	106598
Round Rock 	Texas	city	2013	109643
Round Rock 	Texas	city	2014	112784
Round Rock 	Texas	city	2015	115997
Rowlett 	Texas	city	2010	56351
Rowlett 	Texas	city	2011	57012
Rowlett 	Texas	city	2012	57737
Rowlett 	Texas	city	2013	58083
Rowlett 	Texas	city	2014	58430
Rowlett 	Texas	city	2015	60236
San Angelo 	Texas	city	2010	93644
San Angelo 	Texas	city	2011	94663
San Angelo 	Texas	city	2012	96089
San Angelo 	Texas	city	2013	97438
San Angelo 	Texas	city	2014	99240
San Angelo 	Texas	city	2015	100450
San Marcos 	Texas	city	2012	50062
San Marcos 	Texas	city	2013	54505
San Marcos 	Texas	city	2014	59231
San Marcos 	Texas	city	2015	60684
Sugar Land 	Texas	city	2010	79113
Sugar Land 	Texas	city	2011	80531
Sugar Land 	Texas	city	2012	81882
Sugar Land 	Texas	city	2013	83871
Sugar Land 	Texas	city	2014	86911
Sugar Land 	Texas	city	2015	88156
Temple 	Texas	city	2010	66872
Temple 	Texas	city	2011	67465
Temple 	Texas	city	2012	69113
Temple 	Texas	city	2013	70034
Temple 	Texas	city	2014	70753
Temple 	Texas	city	2015	72277
Tyler 	Texas	city	2010	97237
Tyler 	Texas	city	2011	98266
Tyler 	Texas	city	2012	99424
Tyler 	Texas	city	2013	100390
Tyler 	Texas	city	2014	102339
Tyler 	Texas	city	2015	103700
Victoria 	Texas	city	2010	62660
Victoria 	Texas	city	2011	63095
Victoria 	Texas	city	2012	64453
Victoria 	Texas	city	2013	65161
Victoria 	Texas	city	2014	66226
Victoria 	Texas	city	2015	67574
Waco 	Texas	city	2010	125420
Waco 	Texas	city	2011	126514
Waco 	Texas	city	2012	127698
Waco 	Texas	city	2013	129221
Waco 	Texas	city	2014	130054
Waco 	Texas	city	2015	132356
Wichita Falls 	Texas	city	2010	104845
Wichita Falls 	Texas	city	2011	104130
Wichita Falls 	Texas	city	2012	104834
Wichita Falls 	Texas	city	2013	105302
Wichita Falls 	Texas	city	2014	105677
Wichita Falls 	Texas	city	2015	104710
Pearland 	Texas	city (pt.)	2010	86130
Pearland 	Texas	city (pt.)	2011	88334
Pearland 	Texas	city (pt.)	2012	91239
Pearland 	Texas	city (pt.)	2013	94743
Pearland 	Texas	city (pt.)	2014	97866
Pearland 	Texas	city (pt.)	2015	103050
Dallas 	Texas	city (pt.)	2014	50778
Dallas 	Texas	city (pt.)	2015	51462
Frisco 	Texas	city (pt.)	2010	73275
Frisco 	Texas	city (pt.)	2011	76833
Frisco 	Texas	city (pt.)	2012	80018
Frisco 	Texas	city (pt.)	2013	85025
Frisco 	Texas	city (pt.)	2014	90082
Frisco 	Texas	city (pt.)	2015	95603
Plano 	Texas	city (pt.)	2010	255932
Plano 	Texas	city (pt.)	2011	262166
Plano 	Texas	city (pt.)	2012	267418
Plano 	Texas	city (pt.)	2013	269800
Plano 	Texas	city (pt.)	2014	272968
Plano 	Texas	city (pt.)	2015	277727
New Braunfels 	Texas	city (pt.)	2012	50313
New Braunfels 	Texas	city (pt.)	2013	52148
New Braunfels 	Texas	city (pt.)	2014	54608
New Braunfels 	Texas	city (pt.)	2015	58198
Carrollton 	Texas	city (pt.)	2011	50648
Carrollton 	Texas	city (pt.)	2012	51958
Carrollton 	Texas	city (pt.)	2013	52363
Carrollton 	Texas	city (pt.)	2014	52979
Carrollton 	Texas	city (pt.)	2015	54807
Garland 	Texas	city (pt.)	2010	227069
Garland 	Texas	city (pt.)	2011	229921
Garland 	Texas	city (pt.)	2012	233498
Garland 	Texas	city (pt.)	2013	234527
Garland 	Texas	city (pt.)	2014	235370
Garland 	Texas	city (pt.)	2015	236619
Grand Prairie 	Texas	city (pt.)	2010	123328
Grand Prairie 	Texas	city (pt.)	2011	125270
Grand Prairie 	Texas	city (pt.)	2012	127453
Grand Prairie 	Texas	city (pt.)	2013	128583
Grand Prairie 	Texas	city (pt.)	2014	129643
Grand Prairie 	Texas	city (pt.)	2015	131018
Mesquite 	Texas	city (pt.)	2010	139781
Mesquite 	Texas	city (pt.)	2011	141322
Mesquite 	Texas	city (pt.)	2012	143285
Mesquite 	Texas	city (pt.)	2013	143536
Mesquite 	Texas	city (pt.)	2014	144393
Mesquite 	Texas	city (pt.)	2015	144652
Richardson 	Texas	city (pt.)	2010	70849
Richardson 	Texas	city (pt.)	2011	72264
Richardson 	Texas	city (pt.)	2012	73819
Richardson 	Texas	city (pt.)	2013	75185
Richardson 	Texas	city (pt.)	2014	78041
Richardson 	Texas	city (pt.)	2015	79238
Rowlett 	Texas	city (pt.)	2012	50598
Rowlett 	Texas	city (pt.)	2013	50911
Rowlett 	Texas	city (pt.)	2014	51205
Rowlett 	Texas	city (pt.)	2015	52787
Carrollton 	Texas	city (pt.)	2010	69995
Carrollton 	Texas	city (pt.)	2011	71859
Carrollton 	Texas	city (pt.)	2012	73552
Carrollton 	Texas	city (pt.)	2013	74328
Carrollton 	Texas	city (pt.)	2014	75534
Carrollton 	Texas	city (pt.)	2015	78359
Flower Mound 	Texas	town (pt.)	2010	64677
Flower Mound 	Texas	town (pt.)	2011	65857
Flower Mound 	Texas	town (pt.)	2012	67696
Flower Mound 	Texas	town (pt.)	2013	68359
Flower Mound 	Texas	town (pt.)	2014	69611
Flower Mound 	Texas	town (pt.)	2015	71020
Frisco 	Texas	city (pt.)	2013	52019
Frisco 	Texas	city (pt.)	2014	55107
Frisco 	Texas	city (pt.)	2015	58804
Lewisville 	Texas	city (pt.)	2010	94995
Lewisville 	Texas	city (pt.)	2011	96624
Lewisville 	Texas	city (pt.)	2012	98763
Lewisville 	Texas	city (pt.)	2013	100370
Lewisville 	Texas	city (pt.)	2014	102180
Lewisville 	Texas	city (pt.)	2015	103129
Odessa 	Texas	city (pt.)	2010	98189
Odessa 	Texas	city (pt.)	2011	100525
Odessa 	Texas	city (pt.)	2012	104463
Odessa 	Texas	city (pt.)	2013	108785
Odessa 	Texas	city (pt.)	2014	113044
Odessa 	Texas	city (pt.)	2015	116974
Missouri City 	Texas	city (pt.)	2010	61601
Missouri City 	Texas	city (pt.)	2011	62220
Missouri City 	Texas	city (pt.)	2012	62893
Missouri City 	Texas	city (pt.)	2013	64204
Missouri City 	Texas	city (pt.)	2014	65856
Missouri City 	Texas	city (pt.)	2015	67963
League City 	Texas	city (pt.)	2010	82512
League City 	Texas	city (pt.)	2011	84626
League City 	Texas	city (pt.)	2012	86629
League City 	Texas	city (pt.)	2013	89248
League City 	Texas	city (pt.)	2014	92649
League City 	Texas	city (pt.)	2015	96464
Longview 	Texas	city (pt.)	2010	78715
Longview 	Texas	city (pt.)	2011	79090
Longview 	Texas	city (pt.)	2012	79358
Longview 	Texas	city (pt.)	2013	79516
Longview 	Texas	city (pt.)	2014	79611
Longview 	Texas	city (pt.)	2015	80330
Baytown 	Texas	city (pt.)	2010	67964
Baytown 	Texas	city (pt.)	2011	68766
Baytown 	Texas	city (pt.)	2012	69494
Baytown 	Texas	city (pt.)	2013	71408
Baytown 	Texas	city (pt.)	2014	71925
Baytown 	Texas	city (pt.)	2015	72129
San Marcos 	Texas	city (pt.)	2012	50059
San Marcos 	Texas	city (pt.)	2013	54502
San Marcos 	Texas	city (pt.)	2014	59228
San Marcos 	Texas	city (pt.)	2015	60681
Port Arthur 	Texas	city (pt.)	2010	54499
Port Arthur 	Texas	city (pt.)	2011	54909
Port Arthur 	Texas	city (pt.)	2012	54574
Port Arthur 	Texas	city (pt.)	2013	54773
Port Arthur 	Texas	city (pt.)	2014	54523
Port Arthur 	Texas	city (pt.)	2015	55332
Midland 	Texas	city (pt.)	2010	111246
Midland 	Texas	city (pt.)	2011	113929
Midland 	Texas	city (pt.)	2012	119846
Midland 	Texas	city (pt.)	2013	124213
Midland 	Texas	city (pt.)	2014	128158
Midland 	Texas	city (pt.)	2015	132950
Corpus Christi 	Texas	city (pt.)	2010	305382
Corpus Christi 	Texas	city (pt.)	2011	308124
Corpus Christi 	Texas	city (pt.)	2012	312469
Corpus Christi 	Texas	city (pt.)	2013	317157
Corpus Christi 	Texas	city (pt.)	2014	320751
Corpus Christi 	Texas	city (pt.)	2015	324074
Amarillo 	Texas	city (pt.)	2010	105751
Amarillo 	Texas	city (pt.)	2011	106738
Amarillo 	Texas	city (pt.)	2012	107291
Amarillo 	Texas	city (pt.)	2013	106911
Amarillo 	Texas	city (pt.)	2014	106657
Amarillo 	Texas	city (pt.)	2015	106278
Amarillo 	Texas	city (pt.)	2010	85584
Amarillo 	Texas	city (pt.)	2011	87234
Amarillo 	Texas	city (pt.)	2012	88463
Amarillo 	Texas	city (pt.)	2013	89835
Amarillo 	Texas	city (pt.)	2014	91129
Amarillo 	Texas	city (pt.)	2015	92367
Grand Prairie 	Texas	city (pt.)	2010	52606
Grand Prairie 	Texas	city (pt.)	2011	53481
Grand Prairie 	Texas	city (pt.)	2012	54352
Grand Prairie 	Texas	city (pt.)	2013	55127
Grand Prairie 	Texas	city (pt.)	2014	55868
Grand Prairie 	Texas	city (pt.)	2015	56748
Grapevine 	Texas	city (pt.)	2013	50160
Grapevine 	Texas	city (pt.)	2014	50778
Grapevine 	Texas	city (pt.)	2015	51404
Mansfield 	Texas	city (pt.)	2010	55047
Mansfield 	Texas	city (pt.)	2011	56291
Mansfield 	Texas	city (pt.)	2012	57539
Mansfield 	Texas	city (pt.)	2013	59032
Mansfield 	Texas	city (pt.)	2014	60399
Mansfield 	Texas	city (pt.)	2015	62355
Abilene 	Texas	city (pt.)	2010	112230
Abilene 	Texas	city (pt.)	2011	113179
Abilene 	Texas	city (pt.)	2012	114379
Abilene 	Texas	city (pt.)	2013	114281
Abilene 	Texas	city (pt.)	2014	115159
Abilene 	Texas	city (pt.)	2015	116063
Pflugerville 	Texas	city (pt.)	2011	50113
Pflugerville 	Texas	city (pt.)	2012	51770
Pflugerville 	Texas	city (pt.)	2013	53606
Pflugerville 	Texas	city (pt.)	2014	54481
Pflugerville 	Texas	city (pt.)	2015	56920
Austin 	Texas	city (pt.)	2010	52742
Austin 	Texas	city (pt.)	2011	54348
Austin 	Texas	city (pt.)	2012	55793
Austin 	Texas	city (pt.)	2013	57677
Austin 	Texas	city (pt.)	2014	60280
Austin 	Texas	city (pt.)	2015	62243
Cedar Park 	Texas	city (pt.)	2011	52227
Cedar Park 	Texas	city (pt.)	2012	54691
Cedar Park 	Texas	city (pt.)	2013	57835
Cedar Park 	Texas	city (pt.)	2014	60092
Cedar Park 	Texas	city (pt.)	2015	62319
Round Rock 	Texas	city (pt.)	2010	99307
Round Rock 	Texas	city (pt.)	2011	102435
Round Rock 	Texas	city (pt.)	2012	105049
Round Rock 	Texas	city (pt.)	2013	108062
Round Rock 	Texas	city (pt.)	2014	111182
Round Rock 	Texas	city (pt.)	2015	114367
Layton 	Utah	city	2010	67810
Layton 	Utah	city	2011	68504
Layton 	Utah	city	2012	68891
Layton 	Utah	city	2013	71034
Layton 	Utah	city	2014	72471
Layton 	Utah	city	2015	74143
Lehi 	Utah	city	2012	51491
Lehi 	Utah	city	2013	54356
Lehi 	Utah	city	2014	56315
Lehi 	Utah	city	2015	58486
Logan 	Utah	city	2015	50371
Ogden 	Utah	city	2010	83058
Ogden 	Utah	city	2011	83349
Ogden 	Utah	city	2012	83940
Ogden 	Utah	city	2013	84294
Ogden 	Utah	city	2014	84334
Ogden 	Utah	city	2015	85444
Orem 	Utah	city	2010	88773
Orem 	Utah	city	2011	89725
Orem 	Utah	city	2012	90733
Orem 	Utah	city	2013	91753
Orem 	Utah	city	2014	91876
Orem 	Utah	city	2015	94457
Provo 	Utah	city	2010	112945
Provo 	Utah	city	2011	114684
Provo 	Utah	city	2012	115461
Provo 	Utah	city	2013	116386
Provo 	Utah	city	2014	114868
Provo 	Utah	city	2015	115264
St. George 	Utah	city	2010	72869
St. George 	Utah	city	2011	73961
St. George 	Utah	city	2012	75303
St. George 	Utah	city	2013	76705
St. George 	Utah	city	2014	78467
St. George 	Utah	city	2015	80202
Salt Lake City 	Utah	city	2010	186564
Salt Lake City 	Utah	city	2011	188206
Salt Lake City 	Utah	city	2012	189532
Salt Lake City 	Utah	city	2013	191326
Salt Lake City 	Utah	city	2014	191604
Salt Lake City 	Utah	city	2015	192672
Sandy 	Utah	city	2010	88828
Sandy 	Utah	city	2011	89762
Sandy 	Utah	city	2012	90647
Sandy 	Utah	city	2013	91431
Sandy 	Utah	city	2014	92240
Sandy 	Utah	city	2015	93613
South Jordan 	Utah	city	2010	51322
South Jordan 	Utah	city	2011	53415
South Jordan 	Utah	city	2012	56007
South Jordan 	Utah	city	2013	59435
South Jordan 	Utah	city	2014	62851
South Jordan 	Utah	city	2015	66648
Taylorsville 	Utah	city	2010	58763
Taylorsville 	Utah	city	2011	59817
Taylorsville 	Utah	city	2012	60279
Taylorsville 	Utah	city	2013	60661
Taylorsville 	Utah	city	2014	60506
Taylorsville 	Utah	city	2015	60514
West Jordan 	Utah	city	2010	104064
West Jordan 	Utah	city	2011	106510
West Jordan 	Utah	city	2012	108305
West Jordan 	Utah	city	2013	110107
West Jordan 	Utah	city	2014	110862
West Jordan 	Utah	city	2015	111946
West Valley City 	Utah	city	2010	129654
West Valley City 	Utah	city	2011	131118
West Valley City 	Utah	city	2012	132515
West Valley City 	Utah	city	2013	133883
West Valley City 	Utah	city	2014	134559
West Valley City 	Utah	city	2015	136208
Alexandria 	Virginia	city	2010	140833
Alexandria 	Virginia	city	2011	144579
Alexandria 	Virginia	city	2012	147227
Alexandria 	Virginia	city	2013	149819
Alexandria 	Virginia	city	2014	151440
Alexandria 	Virginia	city	2015	153511
Chesapeake 	Virginia	city	2010	223520
Chesapeake 	Virginia	city	2011	225352
Chesapeake 	Virginia	city	2012	228231
Chesapeake 	Virginia	city	2013	230515
Chesapeake 	Virginia	city	2014	233479
Chesapeake 	Virginia	city	2015	235429
Hampton 	Virginia	city	2010	137448
Hampton 	Virginia	city	2011	136601
Hampton 	Virginia	city	2012	137163
Hampton 	Virginia	city	2013	137376
Hampton 	Virginia	city	2014	137813
Hampton 	Virginia	city	2015	136454
Harrisonburg 	Virginia	city	2012	51100
Harrisonburg 	Virginia	city	2013	51288
Harrisonburg 	Virginia	city	2014	52258
Harrisonburg 	Virginia	city	2015	52538
Leesburg 	Virginia	town	2015	51209
Lynchburg 	Virginia	city	2010	75703
Lynchburg 	Virginia	city	2011	76607
Lynchburg 	Virginia	city	2012	77477
